level_0,owner,repo,action,month_start,month_end,time,intervention,time_after_intervention,merged,nonmerged,comments_merged,comments_nonmerged,close_time_merged,close_time_nonmerged,commits_merged,commits_nonmerged,lang,total_number_pr_authors,commits,opened,age_at_bot,name,index,bot_comments,action_primary_category,action_secondary_category,total_number_issues
532,ai,sitnik.ru,actions/checkout,2020-05-12,2020-06-12,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Ruby,7,821,0,10,ai/sitnik.ru,13,0,Utilities,,0
598,airlift,aircompressor,actions/checkout,2019-10-17,2019-11-17,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,0,79,airlift/aircompressor,1,0,Utilities,,26
599,airlift,aircompressor,actions/checkout,2019-11-17,2019-12-17,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,0,79,airlift/aircompressor,2,0,Utilities,,26
600,airlift,aircompressor,actions/checkout,2019-12-17,2020-01-17,3,False,0.0,2,0,0.0,0.0,9036.0,0.0,1.5,0.0,Java,13,246,1,79,airlift/aircompressor,3,0,Utilities,,26
601,airlift,aircompressor,actions/checkout,2020-01-17,2020-02-17,4,False,0.0,0,1,0.0,1.0,0.0,552.0,0.0,1.0,Java,13,246,2,79,airlift/aircompressor,4,0,Utilities,,26
602,airlift,aircompressor,actions/checkout,2020-02-17,2020-03-17,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,1,79,airlift/aircompressor,5,0,Utilities,,26
603,airlift,aircompressor,actions/checkout,2020-03-17,2020-04-17,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,0,79,airlift/aircompressor,6,0,Utilities,,26
605,airlift,aircompressor,actions/checkout,2020-05-18,2020-06-17,8,True,1.0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,Java,13,246,1,79,airlift/aircompressor,8,0,Utilities,,26
606,airlift,aircompressor,actions/checkout,2020-06-17,2020-07-18,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,0,79,airlift/aircompressor,9,0,Utilities,,26
607,airlift,aircompressor,actions/checkout,2020-07-18,2020-08-18,10,True,3.0,2,0,1.0,0.0,3420.0,0.0,1.0,0.0,Java,13,246,0,79,airlift/aircompressor,10,0,Utilities,,26
608,airlift,aircompressor,actions/checkout,2020-08-18,2020-09-17,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,1,79,airlift/aircompressor,11,0,Utilities,,26
609,airlift,aircompressor,actions/checkout,2020-09-17,2020-10-18,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,0,79,airlift/aircompressor,12,0,Utilities,,26
610,airlift,aircompressor,actions/checkout,2020-10-18,2020-11-17,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,13,246,0,79,airlift/aircompressor,13,0,Utilities,,26
624,airlift,airlift,actions/checkout,2019-10-06,2019-11-05,1,False,0.0,7,3,1.0,0.0,312.0,288.0,2.0,2.0,Java,77,2310,9,94,airlift/airlift,1,0,Utilities,,99
625,airlift,airlift,actions/checkout,2019-11-05,2019-12-06,2,False,0.0,14,1,0.0,11.0,36.0,288.0,1.0,1.0,Java,77,2310,13,94,airlift/airlift,2,0,Utilities,,99
626,airlift,airlift,actions/checkout,2019-12-06,2020-01-05,3,False,0.0,4,3,0.0,1.0,12.0,0.0,1.0,1.0,Java,77,2310,7,94,airlift/airlift,3,0,Utilities,,99
627,airlift,airlift,actions/checkout,2020-01-05,2020-02-05,4,False,0.0,14,1,0.0,2.0,24.0,24.0,1.0,1.0,Java,77,2310,16,94,airlift/airlift,4,0,Utilities,,99
628,airlift,airlift,actions/checkout,2020-02-05,2020-03-07,5,False,0.0,6,1,0.0,2.0,36.0,0.0,1.5,3.0,Java,77,2310,9,94,airlift/airlift,5,0,Utilities,,99
629,airlift,airlift,actions/checkout,2020-03-07,2020-04-05,6,False,0.0,3,0,1.0,0.0,0.0,0.0,1.0,0.0,Java,77,2310,5,94,airlift/airlift,6,0,Utilities,,99
631,airlift,airlift,actions/checkout,2020-05-06,2020-06-06,8,True,1.0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,Java,77,2310,4,94,airlift/airlift,8,0,Utilities,,99
632,airlift,airlift,actions/checkout,2020-06-06,2020-07-06,9,True,2.0,4,1,0.0,0.0,120.0,0.0,1.5,53.0,Java,77,2310,10,94,airlift/airlift,9,0,Utilities,,99
633,airlift,airlift,actions/checkout,2020-07-06,2020-08-06,10,True,3.0,7,1,1.0,1.0,456.0,144.0,1.0,1.0,Java,77,2310,2,94,airlift/airlift,10,0,Utilities,,99
634,airlift,airlift,actions/checkout,2020-08-06,2020-09-06,11,True,4.0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,Java,77,2310,3,94,airlift/airlift,11,0,Utilities,,99
635,airlift,airlift,actions/checkout,2020-09-06,2020-10-06,12,True,5.0,7,2,0.0,3.0,48.0,5160.0,1.0,1.5,Java,77,2310,8,94,airlift/airlift,12,0,Utilities,,99
636,airlift,airlift,actions/checkout,2020-10-06,2020-11-06,13,True,6.0,0,4,0.0,0.0,0.0,0.0,0.0,1.0,Java,77,2310,6,94,airlift/airlift,13,0,Utilities,,99
650,airnotifier,airnotifier,actions/checkout,2019-05-04,2019-06-03,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,23,346,0,84,airnotifier/airnotifier,1,0,Utilities,,186
651,airnotifier,airnotifier,actions/checkout,2019-06-03,2019-07-04,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,23,346,0,84,airnotifier/airnotifier,2,0,Utilities,,186
652,airnotifier,airnotifier,actions/checkout,2019-07-04,2019-08-03,3,False,0.0,2,0,0.0,0.0,228.0,0.0,1.5,0.0,Python,23,346,2,84,airnotifier/airnotifier,3,0,Utilities,,186
653,airnotifier,airnotifier,actions/checkout,2019-08-03,2019-09-03,4,False,0.0,1,1,0.0,1.0,4800.0,15792.0,15.0,2.0,Python,23,346,0,84,airnotifier/airnotifier,4,0,Utilities,,186
654,airnotifier,airnotifier,actions/checkout,2019-09-03,2019-10-04,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,23,346,0,84,airnotifier/airnotifier,5,0,Utilities,,186
655,airnotifier,airnotifier,actions/checkout,2019-10-04,2019-11-03,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,23,346,0,84,airnotifier/airnotifier,6,0,Utilities,,186
657,airnotifier,airnotifier,actions/checkout,2019-12-04,2020-01-04,8,True,1.0,1,1,3.0,1.0,0.0,32736.0,1.0,1.0,Python,23,346,1,84,airnotifier/airnotifier,8,0,Utilities,,186
658,airnotifier,airnotifier,actions/checkout,2020-01-04,2020-02-04,9,True,2.0,0,1,0.0,5.0,0.0,384.0,0.0,2.0,Python,23,346,1,84,airnotifier/airnotifier,9,0,Utilities,,186
659,airnotifier,airnotifier,actions/checkout,2020-02-04,2020-03-04,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,23,346,0,84,airnotifier/airnotifier,10,0,Utilities,,186
660,airnotifier,airnotifier,actions/checkout,2020-03-04,2020-04-04,11,True,4.0,1,0,1.0,0.0,24.0,0.0,1.0,0.0,Python,23,346,1,84,airnotifier/airnotifier,11,0,Utilities,,186
661,airnotifier,airnotifier,actions/checkout,2020-04-04,2020-05-04,12,True,5.0,1,0,1.0,0.0,24.0,0.0,1.0,0.0,Python,23,346,1,84,airnotifier/airnotifier,12,0,Utilities,,186
662,airnotifier,airnotifier,actions/checkout,2020-05-04,2020-06-04,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,23,346,1,84,airnotifier/airnotifier,13,0,Utilities,,186
715,AlchemyCMS,alchemy_cms,actions/first-interaction,2019-07-12,2019-08-11,1,False,0.0,6,2,0.0,1.0,0.0,3672.0,1.5,1.0,Ruby,120,4982,11,99,AlchemyCMS/alchemy_cms,1,0,Utilities,,677
716,AlchemyCMS,alchemy_cms,actions/first-interaction,2019-08-11,2019-09-11,2,False,0.0,9,1,0.0,1.0,0.0,48.0,1.0,1.0,Ruby,120,4982,10,99,AlchemyCMS/alchemy_cms,2,0,Utilities,,677
717,AlchemyCMS,alchemy_cms,actions/first-interaction,2019-09-11,2019-10-12,3,False,0.0,11,3,0.0,2.0,0.0,168.0,1.0,1.0,Ruby,120,4982,13,99,AlchemyCMS/alchemy_cms,3,0,Utilities,,677
718,AlchemyCMS,alchemy_cms,actions/first-interaction,2019-10-12,2019-11-11,4,False,0.0,30,0,0.0,0.0,0.0,0.0,1.0,0.0,Ruby,120,4982,31,99,AlchemyCMS/alchemy_cms,4,0,Utilities,,677
719,AlchemyCMS,alchemy_cms,actions/first-interaction,2019-11-11,2019-12-12,5,False,0.0,18,1,1.0,1.0,24.0,72.0,1.0,1.0,Ruby,120,4982,20,99,AlchemyCMS/alchemy_cms,5,0,Utilities,,677
720,AlchemyCMS,alchemy_cms,actions/first-interaction,2019-12-12,2020-01-11,6,False,0.0,15,3,0.0,1.0,0.0,0.0,1.0,1.0,Ruby,120,4982,18,99,AlchemyCMS/alchemy_cms,6,0,Utilities,,677
722,AlchemyCMS,alchemy_cms,actions/first-interaction,2020-02-12,2020-03-12,8,True,1.0,16,7,0.0,2.0,0.0,216.0,2.0,1.0,Ruby,120,4982,22,99,AlchemyCMS/alchemy_cms,8,0,Utilities,,677
723,AlchemyCMS,alchemy_cms,actions/first-interaction,2020-03-12,2020-04-12,9,True,2.0,23,8,0.0,2.0,0.0,72.0,1.0,1.0,Ruby,120,4982,32,99,AlchemyCMS/alchemy_cms,9,0,Utilities,,677
724,AlchemyCMS,alchemy_cms,actions/first-interaction,2020-04-12,2020-05-12,10,True,3.0,29,1,0.0,2.0,24.0,24.0,1.0,1.0,Ruby,120,4982,33,99,AlchemyCMS/alchemy_cms,10,0,Utilities,,677
725,AlchemyCMS,alchemy_cms,actions/first-interaction,2020-05-12,2020-06-12,11,True,4.0,44,7,0.0,1.0,24.0,240.0,1.0,3.0,Ruby,120,4982,48,99,AlchemyCMS/alchemy_cms,11,0,Utilities,,677
726,AlchemyCMS,alchemy_cms,actions/first-interaction,2020-06-12,2020-07-12,12,True,5.0,6,2,0.0,1.0,12.0,180.0,1.5,1.0,Ruby,120,4982,11,99,AlchemyCMS/alchemy_cms,12,0,Utilities,,677
727,AlchemyCMS,alchemy_cms,actions/first-interaction,2020-07-12,2020-08-12,13,True,6.0,26,1,0.0,1.0,24.0,144.0,1.0,1.0,Ruby,120,4982,26,99,AlchemyCMS/alchemy_cms,13,0,Utilities,,677
741,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2019-08-09,2019-09-09,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,1,0,Utilities,,41
742,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2019-09-09,2019-10-10,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,2,0,Utilities,,41
743,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2019-10-10,2019-11-09,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,3,0,Utilities,,41
744,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2019-11-09,2019-12-10,4,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,1,85,alexnederlof/Jasper-report-maven-plugin,4,0,Utilities,,41
745,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2019-12-10,2020-01-09,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,5,0,Utilities,,41
746,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2020-01-09,2020-02-09,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,1,85,alexnederlof/Jasper-report-maven-plugin,6,0,Utilities,,41
748,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2020-03-10,2020-04-10,8,True,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,8,0,Utilities,,41
749,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2020-04-10,2020-05-10,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,9,0,Utilities,,41
750,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2020-05-10,2020-06-10,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,10,0,Utilities,,41
751,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2020-06-10,2020-07-10,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,11,0,Utilities,,41
752,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2020-07-10,2020-08-10,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,0,85,alexnederlof/Jasper-report-maven-plugin,12,0,Utilities,,41
753,alexnederlof,Jasper-report-maven-plugin,actions/checkout,2020-08-10,2020-09-10,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Java,24,120,1,85,alexnederlof/Jasper-report-maven-plugin,13,0,Utilities,,41
767,alfredodeza,remoto,actions/checkout,2019-05-27,2019-06-27,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,1,0,Utilities,,28
768,alfredodeza,remoto,actions/checkout,2019-06-27,2019-07-27,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,2,0,Utilities,,28
769,alfredodeza,remoto,actions/checkout,2019-07-27,2019-08-27,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,3,0,Utilities,,28
770,alfredodeza,remoto,actions/checkout,2019-08-27,2019-09-27,4,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,4,0,Utilities,,28
771,alfredodeza,remoto,actions/checkout,2019-09-27,2019-10-27,5,False,0.0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,Python,13,277,1,75,alfredodeza/remoto,5,0,Utilities,,28
772,alfredodeza,remoto,actions/checkout,2019-10-27,2019-11-27,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,6,0,Utilities,,28
774,alfredodeza,remoto,actions/checkout,2019-12-28,2020-01-28,8,True,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,8,0,Utilities,,28
775,alfredodeza,remoto,actions/checkout,2020-01-28,2020-02-26,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,9,0,Utilities,,28
776,alfredodeza,remoto,actions/checkout,2020-02-26,2020-03-28,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,13,277,0,75,alfredodeza/remoto,10,0,Utilities,,28
777,alfredodeza,remoto,actions/checkout,2020-03-28,2020-04-27,11,True,4.0,1,0,3.0,0.0,24.0,0.0,3.0,0.0,Python,13,277,1,75,alfredodeza/remoto,11,0,Utilities,,28
778,alfredodeza,remoto,actions/checkout,2020-04-27,2020-05-28,12,True,5.0,1,0,0.0,0.0,24.0,0.0,2.0,0.0,Python,13,277,2,75,alfredodeza/remoto,12,0,Utilities,,28
779,alfredodeza,remoto,actions/checkout,2020-05-28,2020-06-27,13,True,6.0,2,0,1.0,0.0,636.0,0.0,1.0,0.0,Python,13,277,1,75,alfredodeza/remoto,13,0,Utilities,,28
793,AliceO2Group,AliceO2,actions/first-interaction,2019-10-20,2019-11-20,1,False,0.0,74,4,1.0,3.5,24.0,168.0,1.0,2.0,C++,134,8449,89,67,AliceO2Group/AliceO2,1,0,Utilities,,0
794,AliceO2Group,AliceO2,actions/first-interaction,2019-11-20,2019-12-20,2,False,0.0,111,13,1.0,2.0,24.0,168.0,1.0,1.0,C++,134,8449,129,67,AliceO2Group/AliceO2,2,0,Utilities,,0
795,AliceO2Group,AliceO2,actions/first-interaction,2019-12-20,2020-01-20,3,False,0.0,79,4,1.0,2.0,24.0,84.0,1.0,7.0,C++,134,8449,82,67,AliceO2Group/AliceO2,3,0,Utilities,,0
796,AliceO2Group,AliceO2,actions/first-interaction,2020-01-20,2020-02-20,4,False,0.0,146,14,1.0,2.0,24.0,84.0,1.0,2.5,C++,134,8449,165,67,AliceO2Group/AliceO2,4,0,Utilities,,0
797,AliceO2Group,AliceO2,actions/first-interaction,2020-02-20,2020-03-20,5,False,0.0,195,17,1.0,1.0,24.0,72.0,1.0,1.0,C++,134,8449,207,67,AliceO2Group/AliceO2,5,0,Utilities,,0
798,AliceO2Group,AliceO2,actions/first-interaction,2020-03-20,2020-04-20,6,False,0.0,179,16,1.0,1.0,24.0,12.0,1.0,4.5,C++,134,8449,199,67,AliceO2Group/AliceO2,6,0,Utilities,,0
800,AliceO2Group,AliceO2,actions/first-interaction,2020-05-21,2020-06-20,8,True,1.0,218,12,1.0,2.0,24.0,216.0,1.0,1.5,C++,134,8449,225,67,AliceO2Group/AliceO2,8,0,Utilities,,0
801,AliceO2Group,AliceO2,actions/first-interaction,2020-06-20,2020-07-21,9,True,2.0,155,10,1.0,6.5,24.0,324.0,1.0,1.5,C++,134,8449,161,67,AliceO2Group/AliceO2,9,0,Utilities,,0
802,AliceO2Group,AliceO2,actions/first-interaction,2020-07-21,2020-08-21,10,True,3.0,154,17,1.0,4.0,24.0,768.0,1.0,2.0,C++,134,8449,166,67,AliceO2Group/AliceO2,10,0,Utilities,,0
803,AliceO2Group,AliceO2,actions/first-interaction,2020-08-21,2020-09-20,11,True,4.0,189,15,1.0,0.0,24.0,0.0,1.0,2.0,C++,134,8449,210,67,AliceO2Group/AliceO2,11,0,Utilities,,0
804,AliceO2Group,AliceO2,actions/first-interaction,2020-09-20,2020-10-21,12,True,5.0,218,22,0.0,1.5,24.0,24.0,1.0,2.0,C++,134,8449,252,67,AliceO2Group/AliceO2,12,0,Utilities,,0
805,AliceO2Group,AliceO2,actions/first-interaction,2020-10-21,2020-11-20,13,True,6.0,222,19,1.0,1.0,12.0,24.0,1.0,1.0,C++,134,8449,232,67,AliceO2Group/AliceO2,13,0,Utilities,,0
845,alisaifee,flask-limiter,actions/checkout,2019-10-29,2019-11-29,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,38,496,0,75,alisaifee/flask-limiter,1,0,Utilities,,105
846,alisaifee,flask-limiter,actions/checkout,2019-11-29,2019-12-29,2,False,0.0,2,2,2.0,3.0,48.0,27168.0,1.0,1.0,Python,38,496,2,75,alisaifee/flask-limiter,2,0,Utilities,,105
847,alisaifee,flask-limiter,actions/checkout,2019-12-29,2020-01-29,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,38,496,0,75,alisaifee/flask-limiter,3,0,Utilities,,105
848,alisaifee,flask-limiter,actions/checkout,2020-01-29,2020-02-29,4,False,0.0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,Python,38,496,1,75,alisaifee/flask-limiter,4,0,Utilities,,105
849,alisaifee,flask-limiter,actions/checkout,2020-02-29,2020-03-29,5,False,0.0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,Python,38,496,1,75,alisaifee/flask-limiter,5,0,Utilities,,105
850,alisaifee,flask-limiter,actions/checkout,2020-03-29,2020-04-29,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,38,496,0,75,alisaifee/flask-limiter,6,0,Utilities,,105
852,alisaifee,flask-limiter,actions/checkout,2020-05-30,2020-06-29,8,True,1.0,1,0,1.0,0.0,0.0,0.0,3.0,0.0,Python,38,496,2,75,alisaifee/flask-limiter,8,0,Utilities,,105
853,alisaifee,flask-limiter,actions/checkout,2020-06-29,2020-07-30,9,True,2.0,0,1,0.0,4.0,0.0,936.0,0.0,1.0,Python,38,496,1,75,alisaifee/flask-limiter,9,0,Utilities,,105
854,alisaifee,flask-limiter,actions/checkout,2020-07-30,2020-08-30,10,True,3.0,1,1,1.0,4.0,0.0,648.0,1.0,1.0,Python,38,496,1,75,alisaifee/flask-limiter,10,0,Utilities,,105
855,alisaifee,flask-limiter,actions/checkout,2020-08-30,2020-09-29,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,38,496,1,75,alisaifee/flask-limiter,11,0,Utilities,,105
856,alisaifee,flask-limiter,actions/checkout,2020-09-29,2020-10-30,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,38,496,0,75,alisaifee/flask-limiter,12,0,Utilities,,105
857,alisaifee,flask-limiter,actions/checkout,2020-10-30,2020-11-29,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,38,496,0,75,alisaifee/flask-limiter,13,0,Utilities,,105
936,allisson,django-pagseguro2,actions/checkout,2019-09-21,2019-10-21,1,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,1,0,Utilities,,21
937,allisson,django-pagseguro2,actions/checkout,2019-10-21,2019-11-21,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,2,0,Utilities,,21
938,allisson,django-pagseguro2,actions/checkout,2019-11-21,2019-12-21,3,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,3,0,Utilities,,21
939,allisson,django-pagseguro2,actions/checkout,2019-12-21,2020-01-21,4,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,4,0,Utilities,,21
940,allisson,django-pagseguro2,actions/checkout,2020-01-21,2020-02-21,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,5,0,Utilities,,21
941,allisson,django-pagseguro2,actions/checkout,2020-02-21,2020-03-21,6,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,6,0,Utilities,,21
943,allisson,django-pagseguro2,actions/checkout,2020-04-21,2020-05-22,8,True,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,8,0,Utilities,,21
944,allisson,django-pagseguro2,actions/checkout,2020-05-22,2020-06-21,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,1,65,allisson/django-pagseguro2,9,0,Utilities,,21
945,allisson,django-pagseguro2,actions/checkout,2020-06-21,2020-07-22,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,10,0,Utilities,,21
946,allisson,django-pagseguro2,actions/checkout,2020-07-22,2020-08-22,11,True,4.0,0,2,0.0,5.5,0.0,24768.0,0.0,4.0,Python,17,134,0,65,allisson/django-pagseguro2,11,0,Utilities,,21
947,allisson,django-pagseguro2,actions/checkout,2020-08-22,2020-09-21,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,12,0,Utilities,,21
948,allisson,django-pagseguro2,actions/checkout,2020-09-21,2020-10-22,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,17,134,0,65,allisson/django-pagseguro2,13,0,Utilities,,21
988,andikleen,pmu-tools,actions/checkout,2019-11-20,2019-12-20,1,False,0.0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,Python,28,103,1,74,andikleen/pmu-tools,1,0,Utilities,,310
989,andikleen,pmu-tools,actions/checkout,2019-12-20,2020-01-20,2,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,2,0,Utilities,,310
990,andikleen,pmu-tools,actions/checkout,2020-01-20,2020-02-20,3,False,0.0,0,1,0.0,1.0,0.0,624.0,0.0,1.0,Python,28,103,1,74,andikleen/pmu-tools,3,0,Utilities,,310
991,andikleen,pmu-tools,actions/checkout,2020-02-20,2020-03-20,4,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,4,0,Utilities,,310
992,andikleen,pmu-tools,actions/checkout,2020-03-20,2020-04-20,5,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,5,0,Utilities,,310
993,andikleen,pmu-tools,actions/checkout,2020-04-20,2020-05-20,6,False,0.0,2,0,1.0,0.0,96.0,0.0,1.0,0.0,Python,28,103,2,74,andikleen/pmu-tools,6,0,Utilities,,310
995,andikleen,pmu-tools,actions/checkout,2020-06-20,2020-07-21,8,True,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,8,0,Utilities,,310
996,andikleen,pmu-tools,actions/checkout,2020-07-21,2020-08-21,9,True,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,9,0,Utilities,,310
997,andikleen,pmu-tools,actions/checkout,2020-08-21,2020-09-20,10,True,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,10,0,Utilities,,310
998,andikleen,pmu-tools,actions/checkout,2020-09-20,2020-10-21,11,True,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,1,74,andikleen/pmu-tools,11,0,Utilities,,310
999,andikleen,pmu-tools,actions/checkout,2020-10-21,2020-11-20,12,True,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,12,0,Utilities,,310
1000,andikleen,pmu-tools,actions/checkout,2020-11-20,2020-12-21,13,True,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Python,28,103,0,74,andikleen/pmu-tools,13,0,Utilities,,310
1092,apache,bookkeeper,actions/checkout,2019-07-07,2019-08-06,1,False,0.0,17,0,2.0,0.0,192.0,0.0,1.0,0.0,Java,103,2142,12,51,apache/bookkeeper,1,0,Utilities,,851
1093,apache,bookkeeper,actions/checkout,2019-08-06,2019-09-06,2,False,0.0,6,0,4.0,0.0,96.0,0.0,2.5,0.0,Java,103,2142,10,51,apache/bookkeeper,2,0,Utilities,,851
1094,apache,bookkeeper,actions/checkout,2019-09-06,2019-10-07,3,False,0.0,6,1,4.0,1.0,120.0,48.0,2.0,2.0,Java,103,2142,11,51,apache/bookkeeper,3,0,Utilities,,851
1095,apache,bookkeeper,actions/checkout,2019-10-07,2019-11-06,4,False,0.0,13,0,6.0,0.0,72.0,0.0,2.0,0.0,Java,103,2142,17,51,apache/bookkeeper,4,0,Utilities,,851
1096,apache,bookkeeper,actions/checkout,2019-11-06,2019-12-07,5,False,0.0,5,2,3.0,0.5,192.0,900.0,2.0,1.0,Java,103,2142,12,51,apache/bookkeeper,5,0,Utilities,,851
1097,apache,bookkeeper,actions/checkout,2019-12-07,2020-01-06,6,False,0.0,3,1,2.0,0.0,384.0,264.0,2.0,2.0,Java,103,2142,9,51,apache/bookkeeper,6,0,Utilities,,851
